Sid	Symbol	Splice_type	Exons	Start_exon	End_exon	N.lineage	Anova.p (lineage subtype)	Anova.p (molecular subtype)	Num.mRNA	Cor.mRNA	Num.protein	Cor.protein	N.drug	Cor.drug
MLF1_ES_4.1:4.2_1.1_5	MLF1	ES	4.1:4.2	1.1	5	50	0.167570880387376	0.571263101346029	50	0.271315037654137	8	0	26	-0.659487179487179
MLF1_ES_4.1:4.2_1.2_5	MLF1	ES	4.1:4.2	1.2	5	50	0.430920258149488	0.0473202042453789	50	-0.0110935024283487	8	0.261904761904762	26	0.707350427350427
MLF1_ME_4.1:4.2|3_1.1_5	MLF1	ME	4.1:4.2|3	1.1	5	50	0.430027789329598	0.869373509390518	50	0.158020000619449	8	0.5	26	-0.703729210233206
MLH1_ES_7_6_8	MLH1	ES	7	6	8	50	0.183196437423653	0.986136909818631	51	0.454749716493756	30	0.133630372388042	26	0.736539496963208
MLLT1_ES_5_4_6	MLLT1	ES	5	4	6	50	0.612372480355081	0.578019974338758	50	-0.00379351740696279	29	0.0763546798029557	25	-0.630769230769231
MLLT10_ES_15_14_17	MLLT10	ES	15	14	17	50	0.147546784157684	0.373926712654232	48	0.081689147043409	26	-0.0981196581196581	25	0.662307692307692
MLLT10_ES_16_15_17	MLLT10	ES	16	15	17	50	0.543221146462331	0.598244211572567	51	-0.295748197308453	26	-0.154188034188034	25	-0.668976333715706
MLPH_ES_10_9_11	MLPH	ES	10	9	11	50	0.262000321812025	0.190753983941002	51	-0.177844149520135	29	-0.0142857142857143	26	-0.692426065856015
MLPH_ES_12_11_13	MLPH	ES	12	11	13	50	0.0576504101061632	0.162109015386248	51	-0.0750848627507773	29	-0.130311615719313	26	0.691742188260108
MLST8_AA_4.1_3.2_4.2	MLST8	AA	4.1	3.2	4.2	50	0.973022024880437	0.938161282751293	51	-0.135752749132154	30	0.226251390433815	26	-0.699145299145299
MLST8_ES_6_5.2_7	MLST8	ES	6	5.2	7	50	0.0247136940775675	0.273208218244814	51	0.0504072398190045	30	-0.151501668520578	26	-0.659487179487179
MLST8_RI_11.2_11.1_11.3	MLST8	RI	11.2	11.1	11.3	50	0.907927402323809	0.749232500718919	51	-0.0582805429864253	30	0.177308120133482	26	0.635555555555555
MLX_ES_3_2_4	MLX	ES	3	2	4	50	0.490166734160361	0.205869238692914	51	-0.0941176470588235	16	0.0941176470588235	24	0.779130434782609
MMAB_ES_5_4_6	MMAB	ES	5	4	6	50	0.206495368113023	0.871743899995561	51	0.078327563992083	30	0.215151853595228	26	0.644896572940467
MMAB_ES_9.1_8_9.3	MMAB	ES	9.1	8	9.3	50	0.527018004126557	0.29695655422995	51	-0.284188615518181	30	-0.294582269038348	26	-0.683202349458295
MMAB_RI_9.2_9.1_9.3	MMAB	RI	9.2	9.1	9.3	50	0.520893482591912	0.651367977835623	51	0.0948523594711573	30	0.173100457184165	26	0.69825538069323
MMP19_AA_4.1_3.2_4.2	MMP19	AA	4.1	3.2	4.2	50	0.759034696733167	0.549109945313507	51	0.771916124261469	NA	NA	26	-0.832639230845753
MMP19_ES_6.6_6.4_6.8	MMP19	ES	6.6	6.4	6.8	50	0.0344840647192995	0.427912038449832	51	0.609500265472402	NA	NA	24	-0.719067256436641
MMP28_AA_7.1_6_7.2	MMP28	AA	7.1	6	7.2	50	0.00619751803491585	0.403454127907776	46	0.595866759991938	NA	NA	24	-0.731883238650056
MMS19_ES_12:13_11_14	MMS19	ES	12:13	11	14	50	0.705871139055696	0.754690279511474	51	0.137897503980155	30	0.260191825410341	23	-0.732938043997835
MMS19_ES_13_11_14	MMS19	ES	13	11	14	50	0.791701330815273	0.691052007842539	43	0.0724095827137744	24	0.0749457116346528	22	-0.709440815195845
MMS19_ES_7.1:7.2_6.2_8	MMS19	ES	7.1:7.2	6.2	8	50	0.0622660412479533	0.525612036857034	51	0.0100452488687783	30	0.0122358175750834	26	-0.667008547008547
MOB4_ES_4_2_5.1	MOB4	ES	4	2	5.1	50	0.929180696114924	0.715144265750116	51	-0.169864253393665	30	-0.123470522803115	26	0.680683760683761
MOCS2_AD_2.2_2.1_3	MOCS2	AD	2.2	2.1	3	50	0.791701330815273	0.69105200784254	51	-0.0354751131221719	27	-0.137973137973138	26	0.660854700854701
MOGAT2_RI_4.2_4.1_4.3	MOGAT2	RI	4.2	4.1	4.3	50	0.680530307253974	0.727977456607455	35	0.515256757779593	NA	NA	15	-0.820858189892804
MOGS_RI_3.2:3.3_3.1_3.4	MOGS	RI	3.2:3.3	3.1	3.4	50	0.851764382477957	0.399777311896894	51	0.0584832754592873	30	0.0276535591102021	23	-0.66297327138181
MOGS_RI_3.3_3.2_3.4	MOGS	RI	3.3	3.2	3.4	50	0.791701330815273	0.344110634710085	51	0.0765610859728507	30	-0.28587319243604	26	-0.743589743589744
MOK_ES_3:5:6.1_2_7	MOK	ES	3:5:6.1	2	7	50	0.609378785723245	0.588973704234743	51	0.16255232529814	NA	NA	26	0.673162393162393
MOK_ES_5:6.1_2_7	MOK	ES	5:6.1	2	7	50	0.65474882244632	0.578023813378231	51	-0.0231253112229295	NA	NA	26	0.694358974358974
MON1A_ES_4_3_5	MON1A	ES	4	3	5	50	0.062102141588243	0.237035606898326	51	0.138516188917054	12	0.174825174825175	26	0.766837606837607
MON2_ES_2_1_3	MON2	ES	2	1	3	50	0.124338621939683	0.429744533501232	51	-0.0982375167110412	30	-0.0723025583982203	26	0.752478632478632
MON2_ES_31_30_32	MON2	ES	31	30	32	50	0.00761014379555042	0.00154857626708839	51	-0.0773338160097742	30	-0.39265850945495	23	0.626482213438735
MORF4L2_AA_5.1:5.2_3.2_5.3	MORF4L2	AA	5.1:5.2	3.2	5.3	50	0.383726816674983	0.646743557681479	51	0.207782805429864	30	0.124805339265851	26	-0.671794871794872
MORF4L2_AA_5.1:5.2_4_5.3	MORF4L2	AA	5.1:5.2	4	5.3	50	0.0250170628150882	0.287499044577509	51	0.186244343891403	30	0.142157953281424	25	0.68
MORF4L2_ES_4:5.1:5.2_3.2_5.3	MORF4L2	ES	4:5.1:5.2	3.2	5.3	50	0.0668863597276292	0.55050560009125	51	0.00714932126696833	30	0.142602892102336	25	-0.693076923076923
MORF4L2_ES_4:5.1:5.2:5.3_3.2_6.2	MORF4L2	ES	4:5.1:5.2:5.3	3.2	6.2	50	0.0250139186562666	0.287500260175714	51	0.0480542986425339	30	0.0771968854282536	26	0.717606837606837
MORF4L2_ES_4:5.3_3.2_6.2	MORF4L2	ES	4:5.3	3.2	6.2	50	0.0576904855504077	0.559169790942677	51	-0.0187330316742081	30	-0.0153503893214683	26	0.80034188034188
MORF4L2_ES_5.1:5.2:5.3_3.2_6.2	MORF4L2	ES	5.1:5.2:5.3	3.2	6.2	50	0.0586123817799278	7.85036765994132e-06	51	0.176742081447964	30	0.144827586206897	26	-0.705982905982906
MORF4L2_ES_5.3_3.2_6.2	MORF4L2	ES	5.3	3.2	6.2	50	0.368000556911269	0.903987191376421	51	0.0106787330316742	30	-0.0798665183537264	26	-0.779145299145299
MOV10_AA_4.1_3_4.2	MOV10	AA	4.1	3	4.2	50	0.0283707688098497	0.0316770975307354	44	0.388033405223462	26	-0.0864957264957265	22	0.72557876905703
MOV10_ES_3_2.3_4.2	MOV10	ES	3	2.3	4.2	50	0.0283712212706088	0.0316775104962733	44	-0.289862222245568	26	-0.0147008547008547	22	0.690570299265951
MOV10_ES_3:4.1_2.3_4.2	MOV10	ES	3:4.1	2.3	4.2	50	0.386689784019531	0.000126424883833563	51	0.23602343950474	30	0.0660734149054505	25	0.664615384615385
MPDU1_AA_5.1_3.2_5.2	MPDU1	AA	5.1	3.2	5.2	50	0.102926778125708	0.558091812442611	51	-0.155203619909502	18	-0.147574819401445	26	-0.718290598290598
MPDU1_ES_6.1_5.2_7	MPDU1	ES	6.1	5.2	7	50	0.578407490852874	0.64490299852861	49	0.183571428571429	18	-0.0423116615067079	25	-0.656153846153846
MPDZ_ES_27:28_26_29	MPDZ	ES	27:28	26	29	50	0.0387026163728198	0.0125803539188128	49	0.24940036535325	29	0.185805838239302	26	-0.651735348899538
MPDZ_ES_41_40_42	MPDZ	ES	41	40	42	50	0.480894564427105	0.78440581817392	51	-0.0692339020573985	30	0.0398264548020123	26	0.68
MPG_ES_3_2_4	MPG	ES	3	2	4	50	0.723403808241184	0.798355956105703	51	-0.231402714932127	29	-0.319211822660098	25	0.672307692307692
MPHOSPH9_ES_10.1_9_11	MPHOSPH9	ES	10.1	9	11	50	0.932803632428925	0.624146177983941	51	0.132126696832579	15	-0.471428571428571	26	0.712820512820513
MPHOSPH9_ES_3.1:3.2_2_5	MPHOSPH9	ES	3.1:3.2	2	5	50	0.271663429657893	0.355888989245975	48	0.100412505427703	14	0.00659340659340659	26	0.72034188034188
MPHOSPH9_ES_3.1:3.2:4_2_5	MPHOSPH9	ES	3.1:3.2:4	2	5	50	0.500597222191076	0.262693113578787	48	0.0568850808633198	14	0.362244583689183	26	0.757971522557863
MPHOSPH9_ES_3.2:4_2_5	MPHOSPH9	ES	3.2:4	2	5	50	0.0297151774492794	0.00598261737485924	48	0.0352775695276402	14	0.468917835327716	26	0.75380874989393
MPHOSPH9_ES_4_3.2_5	MPHOSPH9	ES	4	3.2	5	50	0.695331765204217	0.887873886818163	51	0.0717749289727617	15	0.180187492539112	25	-0.757432132226941
MPI_ES_7_6.1_8	MPI	ES	7	6.1	8	50	0.187681253965021	0.266581459812851	51	-0.12814479638009	30	0.377085650723026	26	0.684786324786325
MPND_ES_7:8_6_9	MPND	ES	7:8	6	9	50	0.00388998228639446	0.00690176977982844	51	-0.166432870265623	13	0.236263736263736	26	0.632820512820513
MPP2_ES_3_2_6	MPP2	ES	3	2	6	50	0.121487731047518	0.0649214434993654	51	0.300197754283114	30	0.0205180893924222	26	0.671276755040546
MPP3_ES_13_12_14	MPP3	ES	13	12	14	50	0.486815552665185	0.34197374821406	51	0.175485028647555	21	0.552529588088964	26	0.762257657414066
MPP4_ES_7_6_8	MPP4	ES	7	6	8	50	0.354557932246782	0.459099667084116	49	0.487864200629987	NA	NA	25	-0.698528853823364
MPPE1_ES_12_11_13	MPPE1	ES	12	11	13	50	0.0689947603050406	0.186966501323479	51	0.148597285067873	5	0.2	26	-0.666324786324786
MPPE1_ES_9.2:10_8_11	MPPE1	ES	9.2:10	8	11	50	0.855196887774362	0.89421910439376	51	-0.0775011396750263	5	-0.6	26	0.658570116528401
MPPED2_ES_5_4_6	MPPED2	ES	5	4	6	50	0.222340867553907	0.0148829596367583	50	0.683288709608311	NA	NA	25	-0.690391390077551
MPRIP_ES_20_19_21	MPRIP	ES	20	19	21	50	0.427923809025754	0.729060182549859	51	-0.120090497737557	30	-0.209343715239155	24	0.865217391304348
MPRIP_ES_24_23_25	MPRIP	ES	24	23	25	50	0.0744484819056351	0.0706203346482582	51	0.210316742081448	30	0.0162402669632925	26	0.644444444444444
MPST_ES_1.2:2.2_1.1_3	MPST	ES	1.2:2.2	1.1	3	50	0.767592251413321	0.235526266968644	51	-0.149912893995246	30	-0.021579532814238	26	0.660854700854701
MPV17_ES_6.2:6.3_3.2_7	MPV17	ES	6.2:6.3	3.2	7	50	0.136565458230687	0.0143935370903328	51	0.0582805429864253	17	0.330882352941177	26	0.677948717948718
MPZL1_ES_5_4_6	MPZL1	ES	5	4	6	50	0.434252098635817	0.797048052852835	51	-0.221809954751131	30	0.0122358175750834	26	0.691623931623932
MPZL3_ES_2.1:2.2:3:4_1_5	MPZL3	ES	2.1:2.2:3:4	1	5	50	0.852743537598365	0.69603110091629	51	-0.0999758392312668	NA	NA	26	0.70096695679081
MR1_ES_4_3.2_5	MR1	ES	4	3.2	5	50	0.979297607904352	0.880718488427744	51	-0.196339283744453	8	0.166666666666667	26	0.622564102564103
MRFAP1_RI_1.2:1.3_1.1_1.4	MRFAP1	RI	1.2:1.3	1.1	1.4	50	0.706864336021317	0.0292100037686539	51	0.236108597285068	21	-0.0961038961038961	24	-0.659130434782609
MROH1_ES_26_25.2_27	MROH1	ES	26	25.2	27	50	0.540233026478989	0.64454591046418	51	-0.440180995475113	25	-0.245384615384615	26	0.608888888888889
MRPL11_AD_1.2_1.1_2	MRPL11	AD	1.2	1.1	2	50	0.812660876751757	0.352226951154982	51	-0.00624448517094596	30	0.0273637374860957	26	0.682735042735043
MRPL2_ES_3:4:5_2.1_7	MRPL2	ES	3:4:5	2.1	7	50	0.164326354179474	0.6121864118117	51	0.0145701357466063	30	0.118131256952169	26	0.675897435897436
MRPL2_ES_3:4:5:6_2.1_7	MRPL2	ES	3:4:5:6	2.1	7	50	0.252954039594158	0.147409604463814	51	0.120452488687783	30	0.0665183537263626	22	0.627329192546584
MRPL2_ES_6_5_7	MRPL2	ES	6	5	7	50	0.956436861984192	0.813515161087898	51	0.0942081447963801	30	-0.0803114571746385	24	0.714782608695652
MRPL21_AD_2.2_2.1_3	MRPL21	AD	2.2	2.1	3	50	0.344213397182817	0.00261647713600713	51	0.177647058823529	30	0.130144605116796	26	0.725128205128205
MRPL21_AD_5.2_5.1_6.1	MRPL21	AD	5.2	5.1	6.1	50	0.773897697052872	0.818124645029406	51	0.13131221719457	30	-0.057174638487208	26	-0.646495726495726
MRPL21_RI_6.2_6.1_6.3	MRPL21	RI	6.2	6.1	6.3	50	0.966483159731298	0.176159217958075	51	0.0768325791855203	30	0.195105672969967	26	0.701196581196581
MRPL22_ES_2.2_1.3_3	MRPL22	ES	2.2	1.3	3	50	0.37555150247437	0.484959749315074	51	-0.227606959491726	30	0.135483870967742	26	0.742905982905983
MRPL27_RI_5.2:5.3:5.4:5.5_5.1_5.6	MRPL27	RI	5.2:5.3:5.4:5.5	5.1	5.6	50	0.77278475903369	0.861833187297407	51	-0.169592760180995	30	0.1706340378198	26	-0.725128205128205
MRPL33_ES_2_1_4	MRPL33	ES	2	1	4	50	0.248102033166454	0.744431886816805	47	0.155296022201665	29	-0.322167487684729	25	-0.667692307692308
MRPL33_ES_2:3_1_4	MRPL33	ES	2:3	1	4	50	0.20874721984408	0.0956877360585616	47	0.0881128584643848	29	0.054679802955665	25	0.74
MRPL35_RI_4.2:4.3_4.1_4.4	MRPL35	RI	4.2:4.3	4.1	4.4	50	0.686692439534251	0.296467103258063	51	-0.310497737556561	29	0.0822660098522167	26	-0.641709401709402
MRPL43_AD_3.2_3.1_3.4	MRPL43	AD	3.2	3.1	3.4	50	0.562555417529148	0.708836116984755	51	-0.198274803790656	30	-0.174762329811611	26	0.776333899221118
MRPL43_ES_4_3.1_5	MRPL43	ES	4	3.1	5	50	0.951039659383654	0.380418090157407	51	-0.0960698692169499	30	0.0825361512791991	26	-0.601128406802407
MRPL43_RI_3.2:3.3_3.1_3.4	MRPL43	RI	3.2:3.3	3.1	3.4	50	0.783471572249715	0.367039505809949	51	-0.186999814948191	30	-0.17250733200759	26	0.736539496963208
MRPL43_RI_3.3_3.2_3.4	MRPL43	RI	3.3	3.2	3.4	50	0.361731541059629	0.234572882695973	51	-0.0219004524886878	30	0.181312569521691	26	0.723076923076923
MRPL47_ES_2.1:2.2_1_3	MRPL47	ES	2.1:2.2	1	3	50	0.848284088054747	0.736865211796001	51	0.0745701357466063	30	-0.00422691879866518	26	-0.699145299145299
MRPL48_ES_4:5:6_1_8	MRPL48	ES	4:5:6	1	8	50	0.0971717788832201	0.0237761423907765	48	0.216022579244464	30	0.0674082313681869	24	-0.797391304347826
MRPL48_ES_6_5_8	MRPL48	ES	6	5	8	50	0.660283883378769	0.626159548926969	51	0.1289592760181	30	-0.0660734149054505	25	-0.708461538461538
MRPL52_RI_1.2:1.3_1.1_1.4	MRPL52	RI	1.2:1.3	1.1	1.4	50	0.792379626465296	0.536889222980534	51	0.271092106225632	27	-0.239316239316239	26	0.708717948717949
MRPL52_RI_1.2:1.3:1.4_1.1_1.5	MRPL52	RI	1.2:1.3:1.4	1.1	1.5	50	0.0814758499593266	0.391973743680589	51	0.237974568985022	27	-0.0177045177045177	26	0.731965811965812
MRPL55_AA_2.2:2.3:2.4:2.5:2.6:2.7:2.8_1.2_2.9	MRPL55	AA	2.2:2.3:2.4:2.5:2.6:2.7:2.8	1.2	2.9	50	0.591272148689301	0.0190197937529092	51	-0.136108597285068	30	0.250723025583982	26	-0.642393162393162
MRPL55_AD_2.3:2.4:2.5:2.6_2.2_2.9	MRPL55	AD	2.3:2.4:2.5:2.6	2.2	2.9	50	0.573840920621	0.470493315434239	51	-0.040814479638009	30	-0.156840934371524	26	-0.646495726495726
MRPL55_ES_1.2:2.2_1.1_2.9	MRPL55	ES	1.2:2.2	1.1	2.9	50	0.965470469060496	0.819000742862341	51	0.0693212669683258	30	0.108787541713014	26	0.709401709401709
MRPL55_ES_1.2:2.2:2.3:2.4:2.5:2.6:2.8_1.1_2.9	MRPL55	ES	1.2:2.2:2.3:2.4:2.5:2.6:2.8	1.1	2.9	50	0.00736792594047097	0.0417543584822096	51	-0.193846153846154	30	-0.0318131256952169	26	0.674529914529915
MRPL55_ES_1.2:2.2:2.5:2.6_1.1_2.9	MRPL55	ES	1.2:2.2:2.5:2.6	1.1	2.9	50	0.890929347338995	0.51623705113044	51	0.0202714932126697	30	0.0807563959955506	26	0.727179487179487
MRPL55_ES_1.2:2.2:2.5:2.6:2.7:2.8_1.1_2.9	MRPL55	ES	1.2:2.2:2.5:2.6:2.7:2.8	1.1	2.9	50	0.0112242240840789	0.0011544020385539	51	-0.0300452488687783	30	0.171523915461624	26	0.731965811965812
MRPL55_ES_1.2:2.2:2.5:2.6:2.8_1.1_2.9	MRPL55	ES	1.2:2.2:2.5:2.6:2.8	1.1	2.9	50	0.805390493024	0.0857044773292727	51	-0.0796380090497738	30	-0.032258064516129	26	0.626666666666666
MRPL55_ES_2.2_1.2_2.9	MRPL55	ES	2.2	1.2	2.9	50	0.370310272328629	0.437410339879417	51	0.0852488687782805	30	0.228031145717464	26	0.645128205128205
MRPL55_ES_2.2:2.3:2.4:2.5:2.6_1.2_2.9	MRPL55	ES	2.2:2.3:2.4:2.5:2.6	1.2	2.9	50	0.646546895719663	0.363194543430023	51	-0.0662443438914027	30	0.153726362625139	26	0.677948717948718
MRPL55_ES_2.2:2.3:2.4:2.5:2.6:2.8_1.2_2.9	MRPL55	ES	2.2:2.3:2.4:2.5:2.6:2.8	1.2	2.9	50	0.675140838000073	0.522016205878008	51	-0.213665158371041	30	-0.0184649610678532	26	0.72991452991453
MRPL55_ES_2.2:2.5_1.2_2.9	MRPL55	ES	2.2:2.5	1.2	2.9	50	0.00179802854413787	0.00113471684010614	51	-0.0473313876000687	30	0.160845383759733	26	0.684786324786325
MRPL55_ES_2.2:2.5:2.6_1.1_2.9	MRPL55	ES	2.2:2.5:2.6	1.1	2.9	50	0.117175742639958	0.115867080103923	51	0.0897305369129409	30	0.245411059478321	26	0.727863247863248
MRPL55_ES_2.2:2.5:2.6_1.2_2.9	MRPL55	ES	2.2:2.5:2.6	1.2	2.9	50	0.0424549859586722	0.944500489191669	51	0.0239819004524887	30	0.0727474972191324	26	-0.653333333333333
MRPL55_ES_2.2:2.5:2.6:2.7:2.8_1.1_2.9	MRPL55	ES	2.2:2.5:2.6:2.7:2.8	1.1	2.9	50	0.164326354179474	0.6121864118117	51	0.0646153846153846	30	0.303225806451613	26	0.80034188034188
MRPL55_ES_2.2:2.5:2.6:2.7:2.8_1.2_2.9	MRPL55	ES	2.2:2.5:2.6:2.7:2.8	1.2	2.9	50	0.0031519603470856	0.0103948585980926	51	-0.0257013574660633	30	0.173303670745273	26	0.718974358974359
MRPL55_ES_2.2:2.5:2.6:2.8_1.1_2.9	MRPL55	ES	2.2:2.5:2.6:2.8	1.1	2.9	50	0.805390493023999	0.0857044773292727	51	-0.00461538461538461	30	0.0829810901001112	25	0.634615384615385
MRPL55_ES_2.2:2.5:2.6:2.8_1.2_2.9	MRPL55	ES	2.2:2.5:2.6:2.8	1.2	2.9	50	0.549629731871282	0.00511642107474027	51	-0.0792760180995475	30	-0.032258064516129	26	-0.683418803418803
MRPL55_ES_2.2:2.8_1.1_2.9	MRPL55	ES	2.2:2.8	1.1	2.9	50	0.416907870148492	0.564766405008101	51	0.322171945701357	30	0.260066740823137	26	0.688205128205128
MRPL55_ES_2.2:2.8_1.2_2.9	MRPL55	ES	2.2:2.8	1.2	2.9	50	0.569128261052995	0.22700282412453	51	0.237556561085973	30	0.158620689655172	24	-0.633913043478261
MRPL55_ES_2.5:2.6_2.2_2.8	MRPL55	ES	2.5:2.6	2.2	2.8	50	0.725420383472162	0.441632528007158	51	-0.293122171945701	30	-0.14349276974416	26	-0.714188034188034
MRPL55_ES_2.5:2.6_2.2_2.9	MRPL55	ES	2.5:2.6	2.2	2.9	50	0.591285388323724	0.0190173052995799	51	-0.0366515837104072	30	-0.0126807563959956	25	0.745384615384615
MRPL55_ES_3_2.9_4.1	MRPL55	ES	3	2.9	4.1	50	0.356119061628951	0.530286029907955	51	-0.174438335753599	30	-0.0967741935483871	26	0.721832802480024
MRPL55_RI_2.3:2.4_2.2_2.5	MRPL55	RI	2.3:2.4	2.2	2.5	50	0.89623128131798	0.346465374817014	51	-0.15656462819908	30	0.0220244716351502	26	0.662905982905983
MRPL9_ES_5_4_6	MRPL9	ES	5	4	6	50	0.492386173060317	0.224532804116977	51	-0.215656108597285	30	0.0238042269187987	26	-0.699145299145299
MRPS10_ES_3_2_4	MRPS10	ES	3	2	4	50	0.247787586384197	0.728742348105536	34	-0.239743296597005	21	0.494805194805195	19	-0.764912280701754
MRPS12_AD_1.2_1.1_1.4	MRPS12	AD	1.2	1.1	1.4	50	0.715223140981285	0.179214488284136	51	0.332579185520362	30	-0.0985539488320356	26	-0.727863247863248
MRPS12_RI_1.2:1.3_1.1_1.4	MRPS12	RI	1.2:1.3	1.1	1.4	50	0.585428122943893	0.594350042002081	51	0.101900452488688	30	0.0473859844271413	22	-0.71089779785432
MRPS12_RI_1.3_1.2_1.4	MRPS12	RI	1.3	1.2	1.4	50	0.223432169988185	0.136740674235691	51	-0.293393665158371	30	0.210233592880979	26	-0.775042735042735
MRPS14_AD_1.2_1.1_2	MRPS14	AD	1.2	1.1	2	50	0.645059863576713	0.626534425184861	51	-0.0950226244343891	30	0.143937708565072	26	0.723760683760684
MRPS18C_ES_3_2_4	MRPS18C	ES	3	2	4	50	0.82911525727019	0.658882408635066	51	-0.194117647058824	30	0.00244716351501669	25	0.636153846153846
MRPS18C_ES_3_2_5	MRPS18C	ES	3	2	5	50	0.74383800520415	0.237344222538589	40	-0.294802031837149	25	0.114637432395643	23	0.732213438735178
MRPS18C_ES_4_2_5	MRPS18C	ES	4	2	5	50	0.83374283288772	0.65600281673788	51	-0.276957927880731	30	0.0814328628912653	26	0.623931623931624
MRPS18C_ME_3|4_2_5	MRPS18C	ME	3|4	2	5	50	0.748404669252014	0.607296564768482	40	0.0112570356472795	25	0.0230769230769231	23	-0.674901185770751
MRPS25_AA_4.1_2_4.2	MRPS25	AA	4.1	2	4.2	50	0.00412446520146755	0.0237667156042224	47	0.0591483334062319	29	0.127586206896552	25	-0.705520305414799
MRPS28_ES_4.1:4.2_1_5	MRPS28	ES	4.1:4.2	1	5	50	0.0942402863630077	0.0502792826176262	51	-0.163076923076923	30	0.236484983314794	26	0.798974358974359
MRPS33_AA_5.1_2_5.2	MRPS33	AA	5.1	2	5.2	50	0.273584858903889	0.123568354806947	51	0.0149324645392186	29	0.107881773399015	26	-0.684102564102564
MRPS7_RI_1.2_1.1_1.3	MRPS7	RI	1.2	1.1	1.3	50	0.39709565383041	0.848270736807731	51	-0.132579185520362	30	0.0580645161290323	24	0.686086956521739
MSI2_ES_19_18.2_20	MSI2	ES	19	18.2	20	50	0.387018676327307	0.289368023663873	48	0.208640903169779	27	0.0946275946275946	24	-0.781739130434782
MSL1_ES_4_3.1_5	MSL1	ES	4	3.1	5	50	0.166425842977304	0.178573610385484	51	-0.0380995475113122	30	-0.0625139043381535	26	-0.654700854700855
MSL1_RI_1.2_1.1_1.3	MSL1	RI	1.2	1.1	1.3	50	0.104272969181678	0.121075768412	51	-0.178529655390458	30	-0.0492754848020493	26	0.673619431968568
MSMB_ES_3_2_4	MSMB	ES	3	2	4	50	0.342456567807767	0.702750480018563	42	-0.326147004763248	NA	NA	20	-0.806208802191624
MSMO1_ES_2_1_3	MSMO1	ES	2	1	3	50	0.833214218976476	0.656383887772881	51	0.239095022624434	30	0.452280311457175	24	0.632173913043478
MSRB3_ES_2_1_3	MSRB3	ES	2	1	3	50	0.225358602014945	0.980001867007069	51	0.459557038284112	27	0.400941756831057	26	0.676428634529245
MST1_ES_4_3_5	MST1	ES	4	3	5	50	0.791701330815273	0.344110634710086	51	-0.101576123374702	NA	NA	26	0.641413978455772
MSTO1_AD_13.2_13.1_14	MSTO1	AD	13.2	13.1	14	50	0.167148240567489	0.0157863111244518	51	-0.146334841628959	30	-0.168854282536151	26	-0.643076923076923
MT1G_RI_2.3_2.2_2.4	MT1G	RI	2.3	2.2	2.4	50	0.15356770679371	0.180254485137275	42	0.588709309052604	27	-0.222979547779837	21	-0.683766082154647
MTA1_ES_18:19_17_20	MTA1	ES	18:19	17	20	50	0.971911840258347	0.964148024002352	51	-0.128023532893084	30	0.166889189712506	26	0.690374433068294
MTA1_ES_19_18_20	MTA1	ES	19	18	20	50	0.713904848065812	0.978535647114962	51	0.132717934828873	30	0.147736122840984	26	0.723200557671838
MTA1_ES_4_3_5	MTA1	ES	4	3	5	50	0.634627361546105	0.454097568862564	51	0.294027149321267	30	0.276084538375973	26	0.677264957264957
MTA3_AA_16.1_15_16.2	MTA3	AA	16.1	15	16.2	50	0.284275894591565	0.22749370132047	51	0.145339366515837	30	0.195105672969967	26	0.709401709401709
MTCH1_AD_8.2_8.1_9	MTCH1	AD	8.2	8.1	9	50	0.658371665511581	0.480804218481156	51	-0.0726696832579185	30	0.127474972191324	26	-0.761367521367521
MTCH2_ES_4_3_5	MTCH2	ES	4	3	5	50	0.42807011481738	0.570130637532042	51	-0.0016289592760181	30	0.0162402669632925	26	0.633504273504274
MTDH_ES_7_6_8	MTDH	ES	7	6	8	50	0.0453132394709254	9.66322960140426e-06	51	-0.0217194570135747	30	0.0611790878754171	26	0.667008547008547
MTFP1_AA_3.1_2_3.2	MTFP1	AA	3.1	2	3.2	50	0.131905708192371	0.717845485358604	51	0.111586235011252	29	0.244334975369458	26	-0.660854700854701
MTFP1_AA_3.2_2_3.3	MTFP1	AA	3.2	2	3.3	50	0.917346561218332	0.34077479992629	51	-0.123622706427713	29	0.14679802955665	26	0.650598290598291
MTFP1_ES_3.1:3.2:3.3_2_4	MTFP1	ES	3.1:3.2:3.3	2	4	50	0.0267536963433112	0.0181835533535226	51	-0.0770605670008766	29	0.457142857142857	26	-0.676581196581196
MTFP1_ES_3.2:3.3_2_4	MTFP1	ES	3.2:3.3	2	4	50	0.314109353078533	0.886789509274319	51	-0.173035589084763	29	0.370935960591133	26	0.662222222222222
MTFR1L_ES_5_4.2_7.2	MTFR1L	ES	5	4.2	7.2	50	0.901574763004122	0.257456788880631	51	-0.140452488687783	28	-0.233169129720854	26	0.842735042735043
MTHFSD_ES_3_2.2_5	MTHFSD	ES	3	2.2	5	50	0.0169157165549252	0.293524498646503	51	0.0524219157381311	27	0.445122887188774	26	0.693675213675214
MTMR1_ES_17_16_18	MTMR1	ES	17	16	18	50	0.706230530598504	0.359259372040872	51	-0.27091110665546	30	-0.480311457174639	25	0.672307692307692
MTMR1_ES_4_3_5	MTMR1	ES	4	3	5	50	0.706197655895902	0.359226752610682	51	0.0668470849095169	30	-0.0253772797118896	26	-0.766307947849436
MTMR10_RI_18.2_18.1_18.3	MTMR10	RI	18.2	18.1	18.3	50	0.221672834562105	0.0161627999571631	51	-0.109371464772162	26	-0.178119658119658	26	-0.703247863247863
